"sleepy_hollow","The critics have an accurate account of the film. Christopher Walken is the best part. Washington Irving's short story is a little stretched out, and all the underlying meaning therein had been removed in this adaptation. It is okay, but a little weak and often overlong.","30","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","depp's acting is simply .. great. storyline's riveting enough too.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Another Johnny Depp-Tim Burton combine, with Depp not being 'full blown'. The visuals are typical Burton gothic - and there is, like in most of his other movies, never any sunlight - it's always winter and twilight or night. With the creepiness set by lighting, it gets a booster with Depp's act - but its only creepiness, not horror, and I don't think it was meant to be a horror/slasher movie either. It's a crime and detection with the supernatural thrown in. And that works well.Ok Watch.","40","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","While, the movie is visually pleasing and chilling, it takes certain leaps to fulfill it's narrative that leave you scratching your head. If you believe Depp is a competent investigator you won't have an issue, but he plays early like he's a scared bumbling fool. Depp carries the film despite some spotty dialogue and the supporting cast does just enough to make this solid. If Burton had tightened it up a bit it could have been truly amazing.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","An atmospheric film, somewhat gory, but carefully sprinkled with funny moments.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Interesting fiction of sleepy hollow. I think the tv series might be more entertaining though.","30","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","However shallow it may be, Sleeping hollow is another entertaining entry from Tim Burton.","25","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","'Sleepy Hollow' is another winner from Tim Burton and Johnny Depp. It's like a lot of their other movies together. It's has a gothic tone and personality to it. This is the second time that Tim Burton and Johnny Depp have collaborated with Christopher Walken. But not in the same movie together. Tim Burton worked with Christopher Walken in 'Batman Returns' which came in 1992. Johnny Depp worked with Christopher Walken in 'Nick of Time' which came out in 1995.","50","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Amazing cinematography","50","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Good movie. Until the end. Then it just puked on itself.","40","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Wonderfully macabre gothic mystery with fantastic cinematography and special effects, just the right amount of light comedy, and a great creature creation in the horseman. Overly convoluted by the reveal at the end, but far from boring; one of the last good Depp / Burton collabs.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","'Sleepy Hollow's' pacing may be a bit too off-kilter at times, but its hard to deny the visual majesty at hand, thanks in no small part to the creative talents of Tim Burton and Emmanuel Lubezki.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Feels like a Hammer film, which is a very good thing.","40","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Christopher Walken is the coolest monster, ever.","40","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Sleepy Hollow may not be Burtons best work, but it's visually striking and engaging nonetheless.","25","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Broadly lifted from the original story with some new twist that have the usual Burton flair. Visually stunning. Fun watch enhanced by the performances of the all star cast.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Sleepy Hollow entertains and mildly intrigues without being thoroughly involving. Grade: C-","25","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","Tim Burton's Sleepy Hollow suffers from extreme tonal confusion, and some head-scratching writing, but is still the same fun gothic experience that Tim Burton is known for.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","I had to bump up my rating... I forgot how sweet this movie was. Beautifully creepy and strangely humorous. Sleepy Hollow is just fun.","35","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"sleepy_hollow","The story may become a bit muddled and the film never seems to reach its full potential, but Sleepy Hollow is gorgeous to behold and features a good combination of signature Burton style and humour.","40","Horror, Romance, Mystery & Suspense","johnny depp|christina ricci|miranda richardson|casper van dien|michael gambon|christopher walken"
"breakfast_with_hunter","For hardcore fans of the Gonzo journalist, Hunter S. Thompson.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","A really good HST documentary.","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Definitely the best HST documentary that I have seen but it still falls short of doing the great master justice.","35","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","OMG! It was AWESOME!","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","It's Hunter S. Thompson.","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","They say that documentaries live or die based on their subject, and that is especially the case when it comes to cinema verite. While the director does exercise certain control over the film's look or feel and the editing process, he has little control over the actual content in the film. For the most part, the director has to pick an interesting enough subject and hope that something entertaining will happen to them. Wayne Ewing picked a terrific subject in Hunter S. Thompson, but showed that a great subject does not guarantee a great film.   In case you've been asleep for the past thirty-five years or so, Hunter S. Thompson is the famed author of Fear and Loathing in Las Vegas, Fear and Loathing on the Campaign Trail, and most recently Kingdom of Fear. He has written for numerous publications, including Rolling Stone and ESPN. Through Thompson's writing, he has established himself as the ageless hipster, the spokesperson for America's counterculture, the rebel outlaw trying to shake up the system, and practically the poster boy for recreational drug use in America. He's cooler than cool and has the books, the feature film and now the documentary to prove it. There are few individuals in America, or maybe even on the planet, who are nearly as colorful, energetic, and of course controversial than Hunter.  Breakfast with Hunter takes place during 1996 and 1997, and focuses partly on the two most significant events in Hunter's life at the time, an impending DUI trial in Aspen and the upcoming film project for his classic book Fear and Loathing in Las Vegas. Most of the scenes, however, are five minute random slices of his life, ranging from him cooking breakfast on the farm, to his trying to teach Johnny Depp's bird how to talk.   We are supposed to get bite-sized tastes of Hunter's life, but most of the scenes seem to celebrate his celebrity rather than provide any insight into his life or personality. There are too many scenes where time is spent making speeches in his honor, reading passages from his book, or just namedropping celebrities or famous figures that he encounters. Instead of a penetrating picture of his life, we are left with an adulatory look at his character. In most scenes, he seems all too aware that the cameras are there, and he subsequently postures for them, which gives the film a superficial feel. Not surprisingly, the most engaging scenes of the film are when he reveals a side that someone might not otherwise see, such as the scene where he argues with Alex Cox, the first director assigned to his film project. Instead of continuing in this direction, they revert to making Hunter look cool, this time by watching a video of the same scene, laughing at how harsh he was.  Hunter himself is what makes this film worth watching, just because he is such a fascinating human being. His inarticulate and playful manner gives the movie some charm, which partly makes up for its lack of substance. He makes us laugh when he goes crazy with a fire extinguisher in Rolling Stone headquarters, or shows off his talent for throwing whiskey. He is a genuinely likeable guy and a pleasure to watch, most of the time.  Breakfast for Hunter is currently making its rounds on the festival circuit, and there may be a theatrical release in its future. If you can't wait, however, the DVD is already available from the website, and its loaded with special features. [size=5][b] Score: 6/10[/b][/size]","30","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Great footage. Archival. Plenty of supplemental extras.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Disjointed, unfocused look at Hunter S Thompson's later life, around the time he was facing a DUI trial in Aspen and when his book, Fear and Loathing in Las Vegas, was being made into a movie. Highlights include him spraying Jenn Wenner with a fire extinguisher during a visit to the Rolling Stone offices in New York. He also erupts at Alex Cox during the director's visit to his 'fortified compound', Owl Farm, when Cox was in talks to make Fear and Loathing (there was a lawsuit, details of which are covered in extras on the Criterion DVD of Fear and Loathing). Thompson is most upset by Cox's plan to animate Steadman's drawings, thinking he's being trivilised. Ironically, a new director is brought in -- Terry Gilliam, a former animator. But by then, the producer knew how to handle Hunter, and probably making him a cartoon was never again mentioned. To ensure Johnny Depp's place in the film, Hunter agrees to teach Johnny's mynah how to talk, a surreal scene, when the bird gets loose in Hunter's house. Hunter also meets Eugene McCarthy and George McGovern at a 75th birthday bash for McGovern. And, he attends the Fear and Loathing premiere with George Plimpton in tow. Sad, both these writers are now gone.","30","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Tends to wander at times, but it's good to see the good doctor himself running amok when he still walked the earth.","35","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","I liked it, but then im a thompson fan, those not familiar with his writing or his infamy will struggle to find interest as this is merely a snapshot of his life and no kind of introduction, if thats what you want, you should refer to the more recent 'Gonzo' documentary","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","An interesting look into the mind of a mad genius and raving lunatic. I think the strangest thing with him is that our current generation relates so much to him, but he was writing stories in the 60's and lived through all the hippie shit and the Nixon era. Amazing how relevant he still is today.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Only covers a few years (96-98) but it is great stuff. Totally different to 'Gonzo', which is more 'official' and orthodox in structure. This is just a camera following Hunter and friends. Great scene where he tells Alex Cox what's what and some intimate footage of Johnny Depp getting into character for the Fear and Loathing movie. Highly recommended for Hunter fans.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Directed by Wayne EwingThis is the first of two documentaries I watched about Hunter S. Thompson, and it turns out I had already seen both previously. No matter, as the antics of Hunter S. Thompson are timelessly entertaining. This film covered the years of roughly 1997-2002, and one of the main focuses is on the production of the film Fear and Loathing in Las Vegas.To watch this film in contrast to earlier documentaries such as Hunter Goes to Hollywood and Fear and Loathing in Gonzovision is interesting since he is such a character. During the time frame of this documentary, Hunter was at least 60, and you would expect even a wild character such as him to be slowing down, but not Hunter, as his fans should know better than that. He is as outrageous and as outspoken as ever, the film even chronicles his DUI arrest from 1995 on election day, which Hunter fought furiously as he felt he was at the center of a political witch hunt, as evidenced by the fact that he blew a Breathalyzer test well below the Colorado state limit and was convinced the arresting officers acted without merit which he was later able to prove. Of course, the judge ruled that the officer's lies did not matter and he would have to proceed with a trial anyway.Alongside this story the production of the film Fear and Loathing in Las Vegas is chronicled, which is interesting in and of itself, because as anyone that has watched the Criterion DVD knows, the film became a mess itself. The original writing team of husband Alex Cox (who was set to direct) and wife Tod Davies, were later fired from the film due to 'creative differences' with Hunter, who constantly stood up for the film because he believed it to be his best work.This incident itself is documented in the film when Alex Cox and Tod Davies show up to discuss their script (which of course Hunter didn't read) and other ideas for the film. A polite disagreement ends in Hunter shouting at them and calling the producer Laila Nabulsi to shout at her as well.When it becomes obvious that Alex Cox and Tod Davies are not the right artists to adapt the book into a film, it is left up to Hunter to ask his good friend Johnny Depp to wait another month without work while a new director is found for the movie. Due to their kinship (which is also explored throughout the film), Johnny agrees to wait, for which we are all glad, because as we now know, Fear and Loathing turned out to be one of Johnny's defining roles.Peppered throughout these escapades are interviews with some of Hunter's best friends, from the actors John Cusack, Sean Penn, Johnny Depp, and Benicio Del Toro, to the forever Thompson-linked artist Ralph Steadman, and even Hunter's son Juan. Through these interviews we learn how Hunter has impacted and influenced most of the current generation of entertainers. He broke the mold of expectations of the role model and celebrity, both of which he was most certainly not, at least in his own mind.However, the film also recognizes his strong moral values and how vehemently he implemented them in his own life and to the others around him. This is the portrait of a strong and outspoken man, and how his wild and often erratic behavior so well served the statement his life made.9.1/10","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Johnny Depp sucks balls!","05","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","i've never seen a movie with hunter s. thompson in it but i feel that johnny depp portrayed him perfectly in fear and loathing","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","One of just a few Hunter S Thompson documentaries out there Breakfast with Hunter follows the author as he gets his work Fear and Loathing in Las Vegas turned into a movie also includeing you can see him in his day to day life meetings with famous people him helping Johnny Depp with the role and more worth a watch for anyone that has any interest in Hunter","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","johnny depp is soo hott!","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","You will notice 3 main themes to my interest in some movies here... John Cusack, Hunter S. Thompson, Johnny Depp Here's the motherload!","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","i guess you have to read his books first before watching this.. and i certainly did.. Wah I couldn't believe that he was really him.. ive read the Gonzo book.. and everything fits him..nice work Wayne Ewing","35","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","a great look into the life of an amazing man. what i wouldn't give to get a 3 am phone call from the dr... i love him and miss him dearly...","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Well your either going to send away to Woody Creek for it or you're not. Not the best doco and heavily biased. But proceeds probably go to Hunter's family. And you'll be a little more of a smart arse HST know it all around your friends, which is all ways hip.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Been wanting to see this for years, was not disappointed in the slightest, what a shame it is the deranged bastard shot himself, Kurt Cobane; I personally don't care, Vivian Stanchel; Lets face it setting fire to your own house whilst inside it is a step sillier than reasonable. But I would have liked to meet Dr Thompson. It was a pleasure to watch one of the extras involving a brief discusion about his fried and attorney Oscar, the often alleged fictional Dr Gonzo. Worth a watch for even those with the most mild of interest in the good Docter. Very good indeed.","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Excellent documentary on the late great HST.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","I TRULY LOVED THE WRITINGS OF THE SARCASTIC ONE AND WH0 BETTER TO PLAY HIM","35","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","the best of the hunter docs","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Rough, free-flowing document of a few years in the 1990s with gonzo journalist Hunter S. Thompson. While this straight-to-video film gives little insight into his writing, and is technically shoddy (bad sound, bad cinematography, songs are clumsily inserted without any reason, etc.) , it gives you a relaxed feeling of hanging out with Thompson during a series of revealing antics: an appearance with Johnny Depp and John Cusack at the Viper Room; spraying uptight Rolling Stone publisher Jann Wenner with a fire extinguisher; discussing his DUI case with the Aspen City police; illustrator Ralph Steadman confessing he always felt he should have had equal credit with Thompson for their shared works; and, in the most arresting scene, throwing filmmaker Alex Cox (then signed to direct Fear and Loathing in Las Vegas) out of his house for having too many animated sequences in the planned film. Often it is difficult to hear Thompson's low, guttural murmurs (there are optional subtitles) but this only adds to the gonzo feeling of the film, which well reflects the subject. There is something perversely satisfying in watching a bonafide genius constantly misbehaving, unafraid to look like a fool, smoking, smoking pot, and constantly drinking (including while driving, not with a bottle but an open glass of Scotch).Enjoyable if ultimately not quite satisfying in its portrait of a major literary figure.  The DVD extras are sometimes even more interesting than what is in the film. We see P.J. O'Roarke discussing Thomas Mann and Vladimir Nabokov with Thompson (one of the few literary discussions); writing a song (and it sounds pretty bad) with Warren Zevon; and discussing the fate of his Fear and Loathing co-pilot Oscar Acosta. Unfortunately, the commentary track with Thompson and filmmaker Wayne Ewing is tedious and not enlightening.","30","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Love him or hate him....he was one of a kind","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","I am a huge Hunter S. Thompson fan, and I really enjoyed this documentary.","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","This film is worth seeing for one scene alone. When Alex Cox and his writing partner visit Hunter to discuss their script they have written for fear and loathing. Insanity!","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Truly remarkable documentary on a truly remarkable man.","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Haha! Han är min hjälte och kommer alltid att vara! Denna dokumentären rekomenderar jag stenhårt för alla Dr. Thompsons fan där ute!!!","45","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Must see for any Hunter fan...","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","overwhelming for all true gonzo followers. this is a fantastic documentary.","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","HST.. I am sooo sad... long live GONZO Journalism tho...","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","After watching this movie (and all of the extras) I felt like I had just sepnt the evening catching up with an old friend - if you are an HST fan who had read a lot of his books you will get to put a face to the names of many people who you have been getting to know on paper. Hunter may have lived his life in a way that was hard for a great many to grasp and thought of as destructive - but Hunter lived each moment of his life to the fullest and took guff from no swine! Freak Power!","50","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Nice movie like the characters","35","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"breakfast_with_hunter","Ohhhhhhhhh Hunter. Ewing did a great job capturing Thompson's mad genius on film. IF you aren't a big HST fan, you may not be into, but for those who are, this is excellent.","40","Documentary, Television, Special Interest","johnny depp|benicio del toro|p.j. o'rourke|john cusack|terry gilliam|alex cox"
"pirates_of_the_caribbean_dead_mans_chest","Has a lot of entertaining scenes, and is very well made. But ultimately is to long and sometimes complicated to be as good as the first. It's still worth watching nonetheless.","35","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Dead Man's Chest again has overlong runtime, excessive action and too much overblown spectacle, but I honestly prefer this installment over the previous one because it is much more entertaining and much funnier with Jack again being so amusing. The fantasy elements are very good, the film sets up its sequel so well and it has many memorable, fun scenes fueled by seamless special effects and beautiful locations.","40","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Boring follow up to the original","25","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","'Fifteen men on the Dead Man's Chest Yo-ho-ho, and a bottle of rum! Drink and the devil had done for the rest Yo-ho-ho, and a bottle of rum!'Who'd of thought a movie based on a theme park and pirates would be so successful that it would garner a sequel. A sequel that was so so so utterly huge in production values it makes perfect sense that it would fail to live up to its predecessor. The old lesson Hollywood never learns, making things bigger and flashier doesn't always mean it will be better.The plot? oh geez where to begin. This is the main issue with this franchise which begun in this sequel, only to get worse in the third film. The story becomes so convoluted and twisty its hard to keep up, and this is a Disney film! Put very simply...most of the characters are all after various bit n pieces including Davy Jones heart, Sparrow's compass and the Black Pearl. Each character has their own reason for needing each item and most of these reasons intertwine with each other at some point, oh and old characters come back into the fray.The plot is the first film was pretty straight forward, I'm not saying simple is best but it was easy to swallow. This film kicks off relatively well with the characters we know in trouble for helping Sparrow, a deal is set, a plan underway and everybody knows who is doing what and why. The trouble is as the film progresses sub plots pop up, new characters enter with their own story arcs, old characters come back with more story arcs, plans change and double crossing ensues. I can't deny it becomes tricky but in the end it is decipherable and when you think about it its quite good.So once you've got your head around the plot you do tend to notice how big everything has become. The prison Sparrow escapes from at the start looks very similar to some kind of fortress you'd expect to see in a Tolkien story. The entire early cannibal infested island part of the film really does show how the franchise took a swing for the worst. Sparrow, Norrington and Turner break out into a three way fight over Jones chest which lasts for at least 10-15 minutes, displays way way too much slapstick, completely unbelievable cartoon stunts that detach you from the film and the trio end up covering half the island whilst battling! In short the whole sequence wasn't needed, it was completely overblown and merely flashy filler, it bared no importance to the plot whatsoever...and this is what you will come to expect from the franchise thereafter.Now of course we know this franchise is a comedy of sorts, a period set comedy action thriller for everyone to enjoy. The first film had a nice balance of that plus some supernatural fantasy that really worked well. This sequel added that horrendous cartoonish hijinx that totally tore you away from any suspension of disbelief because it went beyond that into a pure hokey farce.On top of the ludicrous tomfoolery now on show this film has easily had much more creative influence from the classic videogame The Secret of Monkey Island. If you know the game its quite plain to see really, the cannibal island at the start, the murky, misty, swampy location where the team meet voodoo priestess Tia Dalma and of course that character in her entirety, plus the similarity Jones has to LeChuck in terms of evil behaviour, the supernatural and looks.It is a shame because the film is a good fantasy with some gorgeous visuals both CGI and real time. Davy Jones and his crew are incredible, a real sight to behold, especially Jones squid-like face of course. Its amazing to actually see CGI that looks so good you think its a real makeup job. The other crew members are also so vividly imaginative and well crafted, every scene with these fishy dogs was really great fun, I was always looking out for different types of mutants in the background. I really liked their vessel the Dutchman and the war torn barnacle covered ghost ship appearance it was given (much like the Pearl and its ghostly shrouds of mist n fog), and of course the Kraken was a fun nautical myth to include if somewhat unoriginal and not too good on the CGI front.Its still a fun film which is saved by the British actors and their astoundingly fun well spoken pomposity, that and the excellent effects on Jones and his (undead?) crew. The finale for Sparrow is an exciting cliffhanger even though you know he will be back. Its interesting to see a group of heroes bickering and double crossing each other instead of simply fighting together as one unbeatable team, and that supernatural spice is just right. The plot difficulties do mire proceedings but Verbinski just about pulls it off and manages to provide decent escapism.","30","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","A great follow up to the original film. For a lot of people this is the beginning of the franchise losing it's way but to me this still felt fresh and real (to a degree). All the actors embody their characters well and the blend of action and comedy is still perfect. Here the stakes feel important and that this is an important moment in these characters lives rather than 'adventure of the week' that some of the later films feel. To me this still feels like the characters are being true to themselves with twists and turns that make sense.","45","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","I can't help but wonder what kinda franchise this might be if Verbinski stayed at the helm. Not that it would be great by any means...it's certainly still much too convoluted and dark, especially for a Disney film. However, he brought some interesting stuff to the whole affair. The action-adventure scenes here are largely big, giant fun (escaping from natives, sea battles), and the overall look for the world is great (sans the CG tentacles). It's FAR from perfect, but at least it has an auteur vision.","30","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","A solid if not entirely memorable sequel Pirates 2 just doesn't have the magic of the original even though it's still moderately entertaining in places.","30","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","This movie has strangely low reviews and yes there are some flaws, but not to many for this to be a awful movie. The movie kind of just starts in 10 minutes and you can barley understand what happens until they explain it later. Some characters kind of just pop out of no wear and jump into the conversation and act like they know the main characters. But the main problem with this movie is that it doesn't really explain stuff to you, so you want to watch the next one. It's fine to set up a movie, but make a good movie at the same time. The film really has trouble introducing things, but after it introduces a thing the rest is pretty good.","40","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Weird to me that I gave this 5 stars before because it's fun, but not fantastic...also a cliffhanger...nice effects, though!","30","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","A sequel way better than the first. It's more funny and action packed than the first.","50","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Aithough it is a bit overkill and not as fresh as its predecessor the movie still contains enough fun to stick in for the full movie","35","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Another fun pirates movie. The plot in this one was more convoluted then the last but it still has much to enjoy. I really like the scene where they are all fighting on the big wheel. 8.0/10","40","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","Jack Sparrow is back and on a new journey to find the dead mans chest and fight Davy Jones it was a good movie but Davy Jones I thought was creepy and ugly but made a good villain, and jack was funny in this movie everyone knows Johnny Depp plays great in the Pirates of the Caribbean movies! Once again Johnny Depp, Orlando Bloom, Keira Nightly did good in this movie hay they are great in the movie!","50","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
"pirates_of_the_caribbean_dead_mans_chest","It is definitely a total blast. A great time, seriously. However it loses some seriousness of certain characters and does recycle some of the same conflicts from the first installment.","35","Action & Adventure, Science Fiction & Fantasy, Comedy","johnny depp|orlando bloom|keira knightley|jack davenport|bill nighy|geoffrey rush"
